Customer ID,recency,frequency,monetary,spend_last_30d,spend_prior_30d,spend_velocity,purchase_interval_std,unique_products,unique_categories,weekend_ratio,avg_unit_price,whale_score,return_rate,avg_hour,is_churned
13802.0,211,1,211.8,0.0,0.0,0.0,0.0,2,2,0.0,1.7999999999999998,3.6820997717639385,0.0,12.0,1
13803.0,155,1,53.1,0.0,0.0,0.0,0.0,3,3,0.0,2.183333333333333,0.5147021186336688,0.0,12.0,1
13804.0,189,1,33.1,0.0,0.0,0.0,0.0,2,2,0.0,5.25,0.7720531779505032,0.0,9.0,0
13807.0,267,1,15.9,0.0,0.0,0.0,0.0,1,1,0.0,7.95,0.11877741199238512,0.0,15.0,1
13809.0,205,1,4.25,0.0,0.0,0.0,0.0,1,1,0.0,4.25,0.05938870599619256,0.0,13.0,1
13811.0,83,2,148.5,0.0,0.0,0.0,38.890872965260115,3,1,0.0,8.25,0.35633223597715535,0.3333333333333333,12.0,1
13812.0,5,1,33.0,33.0,0.0,33.0,0.0,2,2,0.0,1.65,0.5938870599619256,0.0,12.0,0
13813.0,34,1,50.7,0.0,50.7,0.0,0.0,2,2,0.0,2.75,0.534498353965733,0.0,10.0,0
13814.0,37,1,77.14,0.0,77.14,0.0,0.0,4,4,0.0,2.21,0.8611362369447921,0.0,13.0,0
13815.0,72,2,288.58,0.0,0.0,0.0,39.020141319213955,15,13,0.0,1.9080000000000001,0.6730720012901824,0.0,12.466666666666667,0
13817.0,251,1,29.7,0.0,0.0,0.0,0.0,2,2,0.0,1.4,0.6532757659581181,0.0,11.0,0
13819.0,201,1,66.0,0.0,0.0,0.0,0.0,1,1,0.0,1.65,2.3755482398477024,0.0,10.0,1
13821.0,44,2,13.0,0.0,9.7,0.0,82.02438661763951,3,3,0.0,3.4166666666666665,0.15836988265651347,0.0,9.666666666666666,1
13824.0,141,1,16.5,0.0,0.0,0.0,0.0,1,1,0.0,1.65,0.5938870599619256,0.0,8.0,0
13826.0,76,1,19.9,0.0,0.0,0.0,0.0,1,1,0.0,9.95,0.11877741199238512,0.5,13.0,1
13827.0,33,2,29.79,0.0,29.79,0.0,3.6742346141747673,7,6,0.0,4.255714285714285,0.05938870599619256,0.0,12.142857142857142,0
13831.0,38,2,47.89,0.0,30.599999999999998,0.0,35.21836642056717,4,4,0.25,3.21,0.2524020004838184,0.0,12.75,1
13833.0,59,1,41.6,0.0,41.6,0.0,0.0,3,3,1.0,5.283333333333334,0.15836988265651347,0.0,13.0,1
13835.0,55,2,66.45,0.0,16.5,0.0,29.5,5,4,0.8,2.48,0.4275986831725864,0.0,15.0,0
13837.0,217,1,2.95,0.0,0.0,0.0,0.0,1,1,0.0,2.95,0.05938870599619256,0.0,12.0,1
13838.0,17,3,55.45,38.35,0.0,38.35,65.0661202162846,16,13,1.0,3.19375,0.07052408837047866,0.0,10.0,0
13842.0,55,7,214.75,0.0,32.7,0.0,18.94633569753361,12,11,0.0,5.216666666666667,0.3810775301422356,0.0,11.666666666666666,0
13846.0,142,2,60.300000000000004,0.0,0.0,0.0,67.54998149518622,4,3,0.0,2.5125,0.4157209419733479,0.0,15.5,0
13849.0,70,1,17.9,0.0,0.0,0.0,0.0,2,1,0.0,8.95,0.05938870599619256,0.0,10.0,0
13850.0,29,1,83.94,83.94,0.0,83.94,0.0,5,3,0.0,2.3280000000000003,0.5226206127664945,0.0,14.0,1
13851.0,28,2,200.36,193.4,0.0,193.4,47.940303787864416,12,8,0.0,2.9825,0.6334795306260539,0.0,14.25,1
13854.0,57,9,946.5000000000001,0.0,227.30000000000004,0.0,14.460674642322575,6,6,0.0,5.37,1.4490844263070983,0.0,12.0,0
13856.0,68,2,80.5,0.0,0.0,0.0,0.0,2,1,0.0,0.7849999999999999,3.266378829790591,0.0,11.5,1
13859.0,226,1,20.4,0.0,0.0,0.0,0.0,2,2,0.0,7.225,0.08908305899428884,0.0,16.0,1
13862.0,8,5,129.0,31.5,16.5,1.9090909090909092,37.393022012644224,8,6,0.25,1.6375,0.6829701189562144,0.0,13.625,0
13863.0,147,1,34.879999999999995,0.0,0.0,0.0,0.0,3,3,0.0,3.19,0.752256942618439,0.0,10.0,1
13865.0,36,2,31.799999999999997,0.0,15.299999999999999,0.0,0.0,2,2,0.0,2.0999999999999996,0.47510964796954047,0.0,9.5,0
13867.0,117,1,15.9,0.0,0.0,0.0,0.0,1,1,0.0,7.95,0.11877741199238512,0.0,17.0,0
13869.0,23,4,286.67,121.8,0.0,121.8,28.426713533717578,26,13,0.13793103448275862,2.723103448275862,0.3317575990132136,0.0,12.655172413793103,1
13870.0,1,3,172.81,49.800000000000004,0.0,49.800000000000004,45.10127492654725,8,6,0.0,3.5344444444444445,0.4025234517519718,0.25,11.0,0
13871.0,12,7,374.53,34.8,93.5,0.3721925133689839,17.902924506413832,17,12,0.0,3.706111111111111,0.43881654986075613,0.0,10.944444444444445,0
13873.0,118,1,31.6,0.0,0.0,0.0,0.0,2,2,0.0,3.95,0.23755482398477024,0.0,9.0,1
13874.0,257,1,55.1,0.0,0.0,0.0,0.0,4,2,0.0,3.0625,0.3711794124762035,0.0,18.0,1
13875.0,33,4,173.0,0.0,17.4,0.0,27.73365384430179,11,8,0.2727272727272727,1.8436363636363637,0.7018665254095484,0.0,13.636363636363637,0
13880.0,45,6,170.0,0.0,84.5,0.0,19.848233698553152,8,6,0.375,4.0875,0.47510964796954047,0.0,12.0,0
13881.0,69,6,829.7,0.0,0.0,0.0,18.302701682781393,11,9,0.0,2.0890909090909093,3.8008771837563238,0.0,11.090909090909092,0
13883.0,118,4,181.6,0.0,0.0,0.0,11.333333333333332,10,5,0.0,2.355,0.7482976955520262,0.0,13.0,0
13885.0,100,1,15.299999999999999,0.0,0.0,0.0,0.0,1,1,0.0,2.55,0.35633223597715535,0.0,8.0,1
13887.0,103,1,12.600000000000001,0.0,0.0,0.0,0.0,1,1,0.0,2.1,0.35633223597715535,0.0,17.0,1
13888.0,19,2,72.19999999999999,19.799999999999997,0.0,19.799999999999997,49.0,5,5,0.0,3.2900000000000005,0.3800877183756324,0.0,13.2,1
13890.0,7,1,33.96,33.96,0.0,33.96,0.0,2,2,0.0,1.02,1.068996707931466,0.0,13.0,0
13893.0,197,1,423.6,0.0,0.0,0.0,0.0,5,4,0.0,5.8,1.1877741199238512,0.0,11.0,1
13894.0,210,1,17.0,0.0,0.0,0.0,0.0,1,1,0.0,4.25,0.23755482398477024,0.5,12.0,0
13895.0,43,2,154.57,0.0,139.57,0.0,8.573214099741124,7,6,0.0,3.9628571428571426,0.44965734539974367,0.0,13.428571428571429,0
13898.0,225,1,49.4,0.0,0.0,0.0,0.0,3,2,0.0,3.733333333333333,0.5147021186336688,0.0,10.0,1
13899.0,174,1,35.1,0.0,0.0,0.0,0.0,2,1,0.0,2.2,0.534498353965733,0.0,9.0,0
13900.0,92,2,94.42,0.0,0.0,0.0,31.304951684997057,6,6,0.0,4.246666666666667,0.6136832952939898,0.0,11.666666666666666,1
13901.0,7,3,252.07,28.44,213.43,0.1332521201330647,30.428256405498946,13,8,0.0,2.227692307692308,0.7629164539510891,0.0,12.153846153846153,0
13908.0,114,2,102.32,0.0,0.0,0.0,27.280029325497438,6,5,0.0,1.4066666666666665,0.9106268252749526,0.3333333333333333,10.666666666666666,0
13911.0,49,7,279.72,0.0,41.300000000000004,0.0,15.111667677658875,17,14,0.47058823529411764,2.5070588235294116,0.524017994084052,0.0,12.882352941176471,1
13922.0,251,1,30.0,0.0,0.0,0.0,0.0,1,1,0.0,1.25,1.4253289439086214,0.0,10.0,1
13925.0,21,2,34.349999999999994,16.95,17.4,0.9741379310344828,0.0,2,2,0.0,9.2,0.3860265889752516,0.0,12.0,0
13928.0,6,1,17.700000000000003,17.700000000000003,0.0,17.700000000000003,0.0,1,1,0.0,2.95,0.35633223597715535,0.0,12.0,0
13929.0,69,1,35.400000000000006,0.0,0.0,0.0,0.0,1,1,0.0,2.95,0.7126644719543107,0.0,15.0,1
13930.0,36,1,26.400000000000002,0.0,26.400000000000002,0.0,0.0,2,1,0.0,0.55,1.4253289439086214,0.0,11.0,1
13931.0,180,1,15.0,0.0,0.0,0.0,0.0,1,1,0.0,1.25,0.7126644719543107,0.0,8.0,0
13932.0,194,1,15.0,0.0,0.0,0.0,0.0,1,1,0.0,3.75,0.23755482398477024,0.0,12.0,1
13933.0,9,2,59.7,37.2,22.5,1.6533333333333335,0.0,2,2,0.0,4.2,0.4157209419733479,0.0,13.5,1
13934.0,163,1,103.80000000000001,0.0,0.0,0.0,0.0,3,3,0.0,2.15,0.8710343546108241,0.0,8.0,1
13936.0,79,1,46.67999999999999,0.0,0.0,0.0,0.0,3,3,0.0,1.2966666666666666,0.7126644719543107,0.0,8.0,1
13939.0,211,1,34.8,0.0,0.0,0.0,0.0,2,2,0.0,2.7,0.47510964796954047,0.0,11.0,0
13940.0,16,2,60.0,42.3,17.700000000000003,2.3898305084745757,15.588457268119896,4,3,0.0,3.2750000000000004,0.47510964796954047,0.0,13.0,1
13941.0,272,1,102.0,0.0,0.0,0.0,0.0,1,1,0.0,4.25,1.4253289439086214,0.0,10.0,0
13946.0,101,1,133.5,0.0,0.0,0.0,0.0,2,2,1.0,1.525,1.8410498858819693,0.0,12.0,1
13950.0,146,1,50.849999999999994,0.0,0.0,0.0,0.0,1,1,0.0,16.95,0.17816611798857768,0.0,11.0,0
13951.0,76,3,65.62,0.0,0.0,0.0,33.80828300875393,4,3,0.25,3.585,0.32663788297905905,0.0,14.75,1
13952.0,117,2,341.95,0.0,0.0,0.0,5.547001962252291,14,12,0.0,4.0,0.4963199001110378,0.0,9.0,1
13953.0,15,1,269.8,269.8,0.0,269.8,0.0,2,2,0.0,3.1,6.057648011611641,0.0,10.0,1
13955.0,53,2,30.0,0.0,6.6,0.0,106.77312395916867,3,3,0.0,2.85,0.27714729464889865,0.0,15.333333333333334,1
13956.0,38,3,67.35,0.0,31.2,0.0,33.400099800250096,11,9,1.0,3.190909090909091,0.1565702248990531,0.0,14.909090909090908,0
13959.0,180,2,54.75,0.0,0.0,0.0,57.27564927611035,3,3,0.6666666666666666,4.366666666666666,0.31673976531302694,0.0,14.666666666666666,0
13963.0,208,4,133.3,0.0,0.0,0.0,12.177848742696717,6,6,0.3333333333333333,5.658333333333334,0.2573510593168344,0.0,13.0,1
13967.0,45,1,45.0,0.0,45.0,0.0,0.0,1,1,1.0,1.25,2.137993415862932,0.0,12.0,1
13969.0,7,10,421.49,132.42000000000002,23.4,5.65897435897436,13.21292531382953,43,21,0.0,2.070909090909091,0.3171896797523921,0.0,16.886363636363637,0
13971.0,6,4,186.16,77.86,0.0,77.86,35.196117210093874,11,8,0.0,1.891818181818182,0.6586747392304994,0.0,11.818181818181818,0
13973.0,187,1,9.95,0.0,0.0,0.0,0.0,1,1,0.0,9.95,0.05938870599619256,0.0,15.0,1
13975.0,28,4,225.87,34.07,20.8,1.6379807692307693,21.124450862505856,22,16,0.13043478260869565,2.0143478260869565,0.3253468241530549,0.2,12.304347826086957,0
13976.0,106,1,108.6,0.0,0.0,0.0,0.0,3,3,0.0,3.483333333333333,0.8710343546108241,0.0,9.0,1
13982.0,63,3,161.15,0.0,0.0,0.0,54.22637734534735,10,6,0.0,3.027,0.510742871567256,0.0,13.4,0
13983.0,131,4,128.55,0.0,0.0,0.0,30.984583980496566,11,9,0.0,1.6945454545454546,0.6586747392304994,0.0,12.909090909090908,0
13985.0,7,7,345.3,144.6,40.0,3.6149999999999998,14.232191087738201,19,11,0.09523809523809523,2.238571428571429,0.5147021186336688,0.0,11.714285714285714,0
13988.0,62,3,93.22,0.0,0.0,0.0,10.606601717798213,3,3,0.0,12.763333333333335,0.43551717730541206,0.0,10.333333333333334,0
13989.0,139,1,38.650000000000006,0.0,0.0,0.0,0.0,2,2,0.0,5.45,0.20786047098667396,0.0,15.0,0
13990.0,113,1,79.62,0.0,0.0,0.0,0.0,3,3,0.0,2.813333333333334,1.3065515319162362,0.0,15.0,1
13993.0,45,4,362.65000000000003,0.0,55.8,0.0,31.336299021480446,12,10,0.25,7.483333333333334,0.43056811847239607,0.0,11.833333333333334,0
13994.0,47,1,14.850000000000001,0.0,14.850000000000001,0.0,0.0,1,1,0.0,4.95,0.17816611798857768,0.0,18.0,0
13995.0,15,2,33.3,16.5,0.0,16.5,0.0,2,2,0.0,1.875,0.534498353965733,0.0,8.5,1
13999.0,15,7,247.8,15.0,105.80000000000001,0.14177693761814744,32.89123490131274,11,10,0.0,2.1818181818181817,0.6154829530514502,0.0,12.272727272727273,0
14001.0,132,2,73.5,0.0,0.0,0.0,98.99494936611666,3,3,0.0,1.7166666666666668,0.8314418839466958,0.0,11.0,0
14002.0,34,1,25.56,0.0,25.56,0.0,0.0,4,3,0.0,0.315,1.2471628259200438,0.0,15.0,1
14004.0,8,4,256.66,152.0,0.0,152.0,38.89872891382328,9,8,0.2,3.029,0.8789528487436499,0.0,12.7,0
14005.0,33,3,53.8,0.0,30.6,0.0,23.430749027719962,4,3,0.25,0.95,1.0096080019352736,0.0,9.5,0
14006.0,141,2,226.0,0.0,0.0,0.0,40.99186911246343,4,4,0.0,1.5,2.256770827855317,0.0,15.5,1
14009.0,98,2,91.5,0.0,0.0,0.0,3.5,5,4,0.0,1.95,0.5938870599619256,0.0,13.4,1
14012.0,177,1,64.8,0.0,0.0,0.0,0.0,2,2,0.0,1.35,1.4253289439086214,0.0,12.0,1
14013.0,10,3,95.84,32.34,44.0,0.7350000000000001,56.302753041036986,6,3,0.8333333333333334,2.223333333333333,0.5147021186336688,0.0,11.333333333333334,1
14016.0,61,4,504.15999999999997,0.0,0.0,0.0,27.146209066215242,17,11,0.0,5.926470588235294,0.7930138977138653,0.0,10.764705882352942,1
14019.0,38,1,15.0,0.0,15.0,0.0,0.0,1,1,1.0,3.75,0.23755482398477024,0.0,15.0,0
14021.0,55,1,67.5,0.0,67.5,0.0,0.0,1,1,0.0,3.75,1.068996707931466,0.0,15.0,1
14022.0,125,1,41.099999999999994,0.0,0.0,0.0,0.0,2,2,0.0,1.4849999999999999,1.0986910609295624,0.0,14.0,1
14023.0,150,1,35.400000000000006,0.0,0.0,0.0,0.0,2,2,1.0,2.95,0.35633223597715535,0.0,15.0,0
14024.0,24,1,30.599999999999998,30.599999999999998,0.0,30.599999999999998,0.0,1,1,1.0,2.55,0.7126644719543107,0.0,13.0,1
14030.0,21,4,139.14,65.76,0.0,65.76,35.45607611303503,17,14,0.0,3.6305882352941174,0.22008755751530185,0.0,14.823529411764707,0
14031.0,26,10,1166.22,5.9,0.0,5.9,24.22649534957702,13,12,0.0,5.438571428571429,1.4635073977633166,0.0,16.571428571428573,0
14032.0,68,5,170.22,0.0,0.0,0.0,32.46836066764758,7,5,0.2,1.704,0.9145860723413655,0.16666666666666666,11.7,0
14034.0,57,1,76.75,0.0,76.75,0.0,0.0,5,5,0.0,2.38,0.47510964796954047,0.5,13.0,0
14035.0,7,2,96.42,81.12,0.0,81.12,0.0,2,2,0.0,2.12,1.603495061897199,0.0,11.5,0
14036.0,184,1,54.15,0.0,0.0,0.0,0.0,3,2,0.0,11.15,0.09898117666032094,0.0,9.0,1
14037.0,264,1,12.5,0.0,0.0,0.0,0.0,4,3,0.0,3.125,0.05938870599619256,0.0,11.0,1
14038.0,44,2,149.12,0.0,66.0,0.0,21.0,9,5,0.0,1.714,0.6176425423604026,0.0,14.4,0
14040.0,17,8,139.17,24.84,19.45,1.277120822622108,22.67314333239722,15,10,0.6666666666666666,3.504,0.26131030638324726,0.0,11.666666666666666,0
14041.0,166,1,45.66,0.0,0.0,0.0,0.0,4,4,0.0,1.3325,0.43056811847239607,0.0,13.0,1
14044.0,3,3,48.46,33.12,2.4899999999999998,13.301204819277109,40.4380426593282,18,14,0.8888888888888888,1.8644444444444446,0.0956818041049769,0.0,13.555555555555555,0
14045.0,237,1,244.79999999999998,0.0,0.0,0.0,0.0,1,1,0.0,2.55,5.701315775634486,0.0,8.0,1
14046.0,184,1,20.88,0.0,0.0,0.0,0.0,1,1,0.0,0.29,4.275986831725864,0.0,14.0,1
14048.0,205,1,25.34,0.0,0.0,0.0,0.0,7,6,0.0,1.9485714285714286,0.17816611798857768,0.0,14.0,1
14049.0,58,3,408.53000000000003,0.0,20.75,0.0,24.342555330120952,25,19,0.0,2.5553846153846154,0.40886839897378724,0.0,11.0,0
14050.0,6,1,58.6,58.6,0.0,58.6,0.0,5,4,0.0,2.0100000000000002,0.6176425423604026,0.0,13.0,0
14051.0,41,10,1702.1200000000001,0.0,607.2,0.0,16.147347835024277,19,12,0.09523809523809523,5.187619047619047,1.040716371742803,0.0,13.238095238095237,0
14053.0,24,1,106.0,106.0,0.0,106.0,0.0,1,1,1.0,1.06,5.938870599619256,0.0,14.0,1
14055.0,6,1,45.0,45.0,0.0,45.0,0.0,1,1,0.0,3.75,0.7126644719543107,0.0,15.0,1
14056.0,7,17,695.55,181.93,60.19,3.022595115467686,4.953684253976881,68,23,0.0,3.055287356321839,0.196597095711534,0.05555555555555555,15.425287356321839,0
14057.0,9,11,533.12,60.7,20.8,2.918269230769231,18.026500218981155,24,13,0.04,2.4632,1.0167346466548166,0.0,12.04,0
14059.0,166,1,19.799999999999997,0.0,0.0,0.0,0.0,1,1,0.0,1.65,0.7126644719543107,0.0,10.0,1
14060.0,8,7,322.6,12.600000000000001,45.24,0.2785145888594165,20.830512629559944,11,8,0.14285714285714285,1.325,1.1114172122144608,0.0,10.571428571428571,0
14062.0,12,5,1595.22,385.8,594.0,0.6494949494949496,35.82482633339877,9,8,0.0,3.305,3.6474563599328262,0.0,13.0,0
14064.0,12,3,28.51,7.5,0.0,7.5,84.14570696119915,3,3,0.0,0.84,1.0887929432635302,0.0,14.333333333333334,0
14066.0,166,1,48.0,0.0,0.0,0.0,0.0,3,3,0.0,2.25,0.47510964796954047,0.0,12.0,1
14068.0,220,1,24.75,0.0,0.0,0.0,0.0,2,2,1.0,4.95,0.1484717649904814,0.0,16.0,1
14071.0,160,2,70.0,0.0,0.0,0.0,1.7888543819998317,5,4,0.6666666666666666,1.9666666666666668,0.35633223597715535,0.0,11.666666666666666,0
14075.0,161,1,20.4,0.0,0.0,0.0,0.0,1,1,0.0,0.85,1.4253289439086214,0.0,16.0,0
14076.0,29,1,12.25,12.25,0.0,12.25,0.0,5,5,0.0,1.69,0.1068996707931466,0.0,15.0,1
14077.0,174,1,11.849999999999998,0.0,0.0,0.0,0.0,2,2,0.0,1.7999999999999998,0.20786047098667396,0.0,15.0,1
14078.0,84,3,95.14,0.0,0.0,0.0,68.90573270780887,5,4,0.0,2.836,0.48698738916877893,0.0,11.6,1
14079.0,24,1,165.0,165.0,0.0,165.0,0.0,1,1,1.0,1.65,5.938870599619256,0.0,12.0,1
14081.0,202,2,38.17,0.0,0.0,0.0,25.323619691618227,8,5,0.75,2.595,0.2524020004838184,0.0,15.25,1
14082.0,264,1,42.1,0.0,0.0,0.0,0.0,6,6,0.0,2.533333333333333,0.43551717730541206,0.0,11.0,1
14083.0,254,3,47.2,0.0,0.0,0.0,4.907477288111819,13,12,0.0,2.911538461538462,0.07309379199531392,0.0,12.923076923076923,0
14085.0,41,10,289.8,0.0,43.21,0.0,14.345691010708151,29,17,0.0,2.5696774193548384,0.35250070655804616,0.09090909090909091,13.129032258064516,0
14088.0,28,7,2671.49,68.94,1118.89,0.061614635933827266,24.454508551711825,30,14,0.0,7.332580645161291,1.3697717673315382,0.0,14.96774193548387,0
14090.0,224,1,76.32000000000001,0.0,0.0,0.0,0.0,1,1,0.0,1.06,4.275986831725864,0.0,10.0,1
14092.0,31,7,164.8,0.0,33.48,0.0,19.664547908468286,8,8,0.3,2.6710000000000003,0.6413980247588796,0.0,12.4,0
14096.0,1,1,11.17,11.17,0.0,11.17,0.0,1,1,0.0,11.17,0.05938870599619256,0.0,10.0,0
14099.0,20,8,357.58,14.850000000000001,47.8,0.3106694560669457,15.968285876892168,25,19,0.0,2.7862962962962965,0.5894878965548002,0.0,13.407407407407407,0
14100.0,37,1,13.3,0.0,13.3,0.0,0.0,2,2,0.0,2.6,0.17816611798857768,0.0,11.0,1
14101.0,97,2,554.46,0.0,0.0,0.0,67.88225099390856,3,3,0.0,2.53,4.236394361061736,0.0,11.333333333333334,1
14104.0,65,1,48.05,0.0,0.0,0.0,0.0,3,2,0.0,7.616666666666666,0.17816611798857768,0.0,12.0,1
14105.0,138,1,132.73999999999998,0.0,0.0,0.0,0.0,8,5,0.0,4.2275,0.4157209419733479,0.0,17.0,1
14107.0,159,3,153.35999999999999,0.0,0.0,0.0,27.00264537305294,7,5,0.0,1.68,0.8314418839466958,0.0,13.25,0
14108.0,1,1,37.56,37.56,0.0,37.56,0.0,3,3,0.0,1.1533333333333333,0.8710343546108241,0.0,11.0,1
14110.0,19,5,549.98,124.60000000000001,20.8,5.990384615384616,20.723041389826072,10,8,0.0,2.394,1.3421847555139519,0.0,11.6,0
14111.0,6,1,153.0,153.0,0.0,153.0,0.0,1,1,0.0,4.25,2.137993415862932,0.0,14.0,0
14112.0,30,3,124.75,0.0,58.300000000000004,0.0,37.1860188780676,7,7,0.0,3.654285714285714,0.534498353965733,0.4,11.285714285714286,0
14114.0,230,1,17.88,0.0,0.0,0.0,0.0,1,1,0.0,1.49,0.7126644719543107,0.0,11.0,1
14116.0,21,1,30.0,30.0,0.0,30.0,0.0,2,2,0.0,2.5,0.47510964796954047,0.0,12.0,0
14117.0,43,1,30.0,0.0,30.0,0.0,0.0,1,1,0.0,1.25,1.4253289439086214,0.0,9.0,1
14127.0,156,2,62.7,0.0,0.0,0.0,30.599564267050166,4,4,0.0,6.275,0.2672491769828665,0.0,12.0,1
14128.0,155,1,32.94,0.0,0.0,0.0,0.0,3,3,0.0,0.7633333333333333,0.970015531271145,0.0,10.0,0
14129.0,160,1,44.8,0.0,0.0,0.0,0.0,2,2,0.0,3.1,0.7126644719543107,0.0,8.0,0
14130.0,219,1,25.0,0.0,0.0,0.0,0.0,4,4,0.0,2.6,0.1484717649904814,0.0,16.0,1
14132.0,13,5,140.88,25.2,30.0,0.84,9.82616768779016,8,4,0.0,2.002222222222222,0.6334795306260539,0.0,13.11111111111111,0
14133.0,215,1,10.2,0.0,0.0,0.0,0.0,1,1,0.0,0.85,0.7126644719543107,0.0,11.0,1
14135.0,5,5,183.3,30.0,0.0,30.0,48.846983302736085,9,7,0.0,2.127,0.766114307350884,0.0,11.1,0
14141.0,5,1,12.5,12.5,0.0,12.5,0.0,1,1,0.0,1.25,0.5938870599619256,0.0,14.0,0
14142.0,273,1,24.660000000000004,0.0,0.0,0.0,0.0,2,2,0.0,1.62,0.8908305899428883,0.0,16.0,1
14146.0,154,2,257.1,0.0,0.0,0.0,36.062445840513924,9,6,0.0,5.35,0.6202820404046778,0.3333333333333333,12.333333333333334,0
14149.0,120,1,15.0,0.0,0.0,0.0,0.0,1,1,0.0,3.75,0.23755482398477024,0.0,9.0,1
14150.0,259,1,24.96,0.0,0.0,0.0,0.0,2,2,0.0,0.52,1.4253289439086214,0.0,10.0,1
14152.0,134,1,42.68,0.0,0.0,0.0,0.0,4,3,0.0,0.6925,1.0096080019352736,0.5,15.0,1
14154.0,139,2,245.59999999999997,0.0,0.0,0.0,0.0,6,4,0.0,7.075,0.3365360006450912,0.0,15.666666666666666,1
14155.0,166,1,17.85,0.0,0.0,0.0,0.0,1,1,0.0,5.95,0.17816611798857768,0.0,14.0,1
14156.0,14,29,8600.92,576.96,2057.2400000000002,0.28045342303280124,4.4086109485647205,110,37,0.034482758620689655,3.8246551724137934,2.3130877042310174,0.0,13.025862068965518,0
14157.0,185,1,26.03,0.0,0.0,0.0,0.0,5,5,1.0,1.508,0.36820997717639387,0.0,13.0,1
14159.0,44,6,182.38,0.0,60.87,0.0,18.868684976099225,43,22,0.2826086956521739,1.276304347826087,0.2130247062906907,0.0,11.826086956521738,0
14161.0,115,3,61.36,0.0,0.0,0.0,40.232656718972294,7,6,1.0,2.6485714285714286,0.21210252141497343,0.0,11.571428571428571,1
14162.0,73,2,16.48,0.0,0.0,0.0,0.0,2,2,1.0,4.12,0.11877741199238512,0.0,11.5,1
14163.0,52,3,345.9,0.0,263.1,0.0,23.40939982143925,6,5,0.6666666666666666,6.141666666666666,1.2273665905879796,0.0,14.666666666666666,1
14165.0,175,1,5.1,0.0,0.0,0.0,0.0,1,1,0.0,2.55,0.11877741199238512,0.0,12.0,1
14167.0,231,1,8.5,0.0,0.0,0.0,0.0,1,1,0.0,4.25,0.11877741199238512,0.0,15.0,0
14173.0,119,1,15.0,0.0,0.0,0.0,0.0,2,1,0.0,3.75,0.11877741199238512,0.0,14.0,1
14175.0,71,2,50.099999999999994,0.0,0.0,0.0,91.22134253196087,4,4,0.0,1.25,0.6235814129600219,0.3333333333333333,13.0,0
14176.0,267,1,17.4,0.0,0.0,0.0,0.0,1,1,0.0,1.45,0.7126644719543107,0.0,11.0,1
14177.0,79,1,13.28,0.0,0.0,0.0,0.0,3,3,0.0,3.8633333333333333,0.07918494132825674,0.0,11.0,0
14178.0,43,2,24.63,0.0,13.03,0.0,15.921683328090658,7,7,0.0,3.241428571428571,0.07635690770939044,0.0,12.714285714285714,0
14180.0,38,13,323.25,0.0,43.35,0.0,12.866839377079188,16,14,0.1,9.455,0.13362458849143324,0.07142857142857142,12.85,0
14185.0,231,1,12.75,0.0,0.0,0.0,0.0,1,1,0.0,4.25,0.17816611798857768,0.0,13.0,1
14188.0,9,3,241.60000000000002,54.0,62.400000000000006,0.8653846153846153,29.03790626061046,5,3,0.0,2.015,1.1877741199238512,0.0,11.833333333333334,0
14189.0,13,6,262.6,40.2,0.0,40.2,29.65393836585725,13,13,0.0,2.0753846153846154,1.105543603929123,0.0,12.923076923076923,0
14191.0,8,6,260.40000000000003,165.0,40.6,4.064039408866995,10.505409861763432,11,8,0.0,2.6125000000000003,0.6631738836241502,0.14285714285714285,12.333333333333334,0
14193.0,169,1,55.199999999999996,0.0,0.0,0.0,0.0,2,2,0.0,1.7999999999999998,0.9502192959390809,0.0,11.0,0
14194.0,6,10,542.16,76.03,38.5,1.9748051948051948,14.399433258323727,30,17,0.0,3.37,0.5287510598370692,0.16666666666666666,12.483870967741936,0
14195.0,101,1,91.80000000000001,0.0,0.0,0.0,0.0,1,1,1.0,7.65,0.7126644719543107,0.5,10.0,1
14198.0,45,1,60.3,0.0,60.3,0.0,0.0,3,3,1.0,7.55,0.19796235332064188,0.0,15.0,0
14201.0,86,3,58.22,0.0,0.0,0.0,7.7781745930520225,3,3,0.3333333333333333,2.63,0.5147021186336688,0.0,12.333333333333334,0
14206.0,139,1,85.19999999999999,0.0,0.0,0.0,0.0,4,4,0.0,1.775,0.7126644719543107,0.5,16.0,1
14209.0,40,4,255.70000000000002,0.0,35.7,0.0,33.860005906674026,9,9,0.0,5.466666666666667,0.5147021186336688,0.0,10.555555555555555,1
14210.0,5,5,142.68,9.48,0.0,9.48,46.0677554829633,7,7,0.0,3.0175,0.44541529497144416,0.0,12.625,1
14211.0,138,3,61.9,0.0,0.0,0.0,24.193663082165408,4,4,0.0,2.525,0.742358824952407,0.0,11.75,0
14214.0,70,2,88.3,0.0,0.0,0.0,47.851854718495495,6,6,0.0,1.7783333333333333,0.8017475309485995,0.0,12.166666666666666,0
14215.0,86,3,111.9,0.0,0.0,0.0,61.92333970321691,6,5,0.0,2.0166666666666666,0.6928682366222465,0.0,13.5,0
14217.0,55,7,124.56,0.0,17.0,0.0,19.491145730940545,7,6,0.0,8.04125,0.2524020004838184,0.0,11.875,0
14220.0,147,2,55.050000000000004,0.0,0.0,0.0,77.78174593052023,3,3,0.0,2.766666666666667,0.534498353965733,0.0,16.333333333333332,1
